AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
141.63,77.26,178.57,97.1,32.92,108.97,113.07,88.99,227.74,148.2,170.58,35.74,124.22,85.73,42.66,131.2,190.07,62.58,65.48,54.92,33.93,89.8,121.19,165.83,113.14,88.85,48.7,82.68,73.43,82.84,
141.8,76.68,176.05,94.86,32.62,108.97,113.04,88.18,225.75,146.54,170.66,35.63,125.4,85.4,42.94,131.26,189.7,63.05,65.23,55.57,33.92,90.31,121.46,165.56,112.24,88.68,48.92,82.57,73.44,82.97,
141.05,75.8,175.62,93.1,32.42,106.1,113.2,86.96,223.32,145.91,169.53,35.25,124.99,84.4,42.79,130.76,188.65,62.61,64.95,55.34,33.88,90.03,120.53,164.96,112.09,88.87,48.62,82.48,73.15,81.69,
141.83,76.67,179.02,94.14,32.61,106.17,113.78,87.91,226.26,147.31,171.1,35.48,125.72,85.86,43.07,131.35,190.36,62.8,65.48,56.24,34,90.39,121.92,167.18,113.27,89.81,48.81,83.13,73.49,81.58,
141.2,75.79,177.85,94.39,32.67,105.68,114.19,87.55,215.59,147.76,170.05,35.77,121.82,85.16,43.48,132.3,190.22,62.27,65.39,56.11,33.84,90.8,120.75,168.59,113.56,89.73,49.22,82.82,73.89,81.05,
140.68,75.55,178.4,93.47,32.65,104.23,113.73,87.65,214.09,147.22,161.69,35.91,121.37,84.46,43.23,132.64,189.83,62.64,65.04,55.86,33.61,89.6,120.4,169.25,112.92,89.75,48.94,83.51,74.07,80.49,
142.44,80.02,179.3,94.66,32.83,104.88,114.79,88.21,218.06,148.72,162.3,36.18,121.87,85.55,43.09,133.27,191.16,62.55,65.5,56.4,33.74,89.33,118.88,171.54,113.94,91.15,48.41,84.14,74.8,81.01,
142.27,79.59,180.38,94.32,32.82,104.89,114.44,88.52,216.86,150,160.38,36.32,121.76,84.52,43.07,133.41,191.5,61.89,66.4,55.85,33.64,88.62,119.1,171.16,114.99,91.15,47.25,84.03,74.94,80.69,
143.64,80.45,182.06,96.81,33.28,105.93,113.7,89.46,223.22,151.89,160.75,36.75,122.89,87.5,43.28,134.23,194.23,62.14,67.53,55.47,33.74,89.55,120.57,172.33,116.32,91.85,47.05,84.28,74.78,81.11,
144.53,80.63,183.51,104.42,33.42,106.73,115.18,92.3,226.63,153.03,160.39,36.87,123.43,88.26,43.11,141.7,195.13,62.3,67.92,55.45,33.76,90,121.32,174.04,116.87,92.11,46.7,85.92,75.05,81.73,
143.68,80.52,181.71,104.66,33.4,106.08,115.58,91.61,226.2,154.22,160.06,36.93,123.51,88.43,43.24,140.84,195,62.7,67.83,55.16,33.85,87.74,122.01,174.38,118.2,91.82,47.36,85.92,75.43,81.4,
143.79,80.33,183.22,102.68,33.75,105.47,115.84,89.99,225.81,156.12,160.32,37.43,123.74,87.61,43.01,140.87,196.11,62.58,68.27,55.47,33.86,87.69,122.16,174.63,118.78,91.6,46.67,85.89,75.44,81.26,
143.65,79.25,184.83,102.26,34.07,106.7,115.6,89.43,223.8,156.1,160.29,36.15,123.47,87,43.15,139.93,195.83,62.33,68.46,55.41,33.92,87.33,121.66,174.88,118.99,91.22,45.91,86.54,75.18,81.65,
146.58,79.23,182.39,102,33.97,105.92,114.73,89.03,224.85,154.21,158.84,36.31,123.34,87.06,43.22,141.15,194.81,62.38,69.41,54.99,33.78,87.09,121.18,174.59,118.92,91.26,45.88,86.46,75.23,82.06,
147.51,79.54,183.44,101.51,34.24,105.36,114.37,89.03,225.12,154.95,159.1,36.97,123.7,86.5,43.39,141.23,196.53,62.7,69.3,55.07,33.61,86.22,120.36,174.14,119.32,92.54,45.91,85.81,75.52,82.05,
147.06,78.83,183.39,101.54,34.25,106.72,111.62,87.88,226.31,155,158.63,36.98,123.33,87,43.32,142.62,197.63,63.63,69.08,54.53,33.47,86.43,120.81,172.54,120.3,92.44,46.15,85.79,75.76,82.7,
146.53,78.33,183.07,99.39,34.18,104.81,111.17,87.47,226.59,154.86,159.05,36.85,123.95,87.1,43.66,143.45,199.51,63.38,68.81,54.47,33.45,86.45,120.81,174.02,121,92.62,45.88,86.05,76.34,81.64,
148.96,78.32,185.01,99.64,34.39,105.79,111.99,89.85,226.87,155.73,155.05,36.82,123.51,87,43.69,143.96,199.4,63.97,69,53.95,33.48,86.5,121.3,174.12,121.35,92.09,46.69,85.89,76.5,82.02,
153.01,78.16,186.02,99.37,34.29,106.68,111.42,88.82,225.03,156.89,153.03,36.54,123.25,87.1,43.89,144.24,198.65,64.01,68.94,54.3,33.45,86.55,121.01,174.44,121.08,91.92,46.63,85.84,76.12,82.89,
153.99,78.44,186.91,99.29,33.9,105.08,112.07,88.05,223.76,157.68,152.11,36.37,123.21,86.75,43.51,144.36,197.96,63.29,69.04,54.89,33.38,86.4,119.95,173.24,121.46,92,46.42,85.98,76.72,82.31,
153.26,78.65,183.18,100.36,33.74,106.5,109.66,87.88,224.88,158.13,151.25,36.01,122.81,87.43,43.57,144.52,196.64,63.94,69.31,54.56,33.03,86.49,120.69,173.39,121.02,92.25,46.38,85.62,76.7,81.91,
153.95,77.92,183.94,100.99,33.63,106.21,109.58,88.09,224.76,156.2,150.65,35.69,123.2,87.16,43.67,144.21,196.75,64.43,68.46,54.24,33.04,86.17,120.54,173.32,121.28,92.1,46.02,85.5,76.13,82.61,
156.1,77.49,183.25,100.71,33.45,105.96,109.69,88.35,222.82,156.92,150.37,35.53,123.64,86.92,43.59,145.36,196.57,63.57,68.38,54.2,33.01,86.19,120.59,171.81,120.83,92.73,45.84,85.25,75.71,82.55,
155.7,78.33,182.39,102.42,34.23,106.85,109.13,88.86,225.12,157.33,151.51,35.63,126.99,87.34,43.73,146.28,197.63,63.51,68.43,53.77,33.12,86.33,120.25,171.53,120.92,93.23,45.38,84.96,76.29,82.8,
155.47,78.13,182.7,102.34,34.3,107.25,107.98,88.72,225.6,158.26,153.68,35.82,127.77,87.61,43.85,147.29,197.91,63.79,69.41,52.78,32.6,86.24,119.93,168.12,121.4,93.15,45.31,84.51,75.11,82.55,
150.25,76.37,178.78,100.14,33.82,104.7,106.31,85.73,213.72,156.09,150.93,35.04,126.67,84.27,43.93,146.41,194.84,63,67.48,51.8,32.23,86.26,120.25,168.86,119.58,91.76,44.48,81.73,75.12,81.99,
152.54,76.38,177.4,100.22,31.38,105.17,106.68,86.27,215.16,155.7,150.78,35.22,126.97,83.96,43.8,147.01,195.24,63.89,67.71,51.68,32.22,85.87,120.88,171.45,119.37,91.71,45.04,81.45,77.54,81.75,
153.06,76.8,180.76,102.43,31.21,106.52,107.52,87.28,215.39,156.3,151.98,35.4,127,84.78,43.9,148.15,195.8,63.78,67.69,51.77,32.46,86.24,120.79,172.59,121.16,92.48,45.42,80.61,78.77,81.93,
153.99,76.98,183.67,102.29,31.59,106.12,107.63,86.84,216.02,155.96,152.64,35.77,127.26,84.7,44.18,148.19,198.51,64.04,68.45,51.57,32.12,86.21,121.65,174.7,121.66,93.31,45.48,81.34,78.55,82.29,
153.8,77.2,183.49,103.63,31.76,106.27,107.02,86.56,219.64,154.83,152.03,35.86,127.52,85.76,44.39,147.82,197.73,64.55,68.68,52.2,32.14,86.08,121.66,175.22,122.07,93.86,45.48,81.24,78.49,82.58,
153.34,77.12,185.25,103.95,31.49,106.22,107.71,87.51,223.83,155,152.51,36.12,127.51,85.71,45.03,149.5,197.49,64.93,68.77,52.01,32.05,86.5,122.05,175.59,122.08,94.81,45.04,80.58,78.15,82.29,
153.87,77.44,187.07,105.02,31.44,105.11,107.27,86.37,222.47,156.46,153.2,36.26,127.53,85.35,45.41,149.78,199.54,65.04,69.62,52.35,32.16,86.86,123.72,178.05,122.25,95.04,45.31,80.75,78.31,81.75,
153.61,77.46,186.59,105.66,31.5,104.72,108.41,86.96,223.53,154.9,152.49,36.26,126.92,85.36,45.39,149.86,200.67,64.92,69.96,52.59,32.14,87.25,123.66,177.5,121.85,94.67,45.32,81.25,78.13,81.55,
153.67,77.09,186.88,105.47,31.68,104.06,108.34,86.71,218.42,153.88,151.73,36.18,127.11,83.9,45.43,149.93,202.44,64.88,70.41,52.92,32.13,87.4,123.73,176.59,121.27,94.72,46.2,80.16,78.15,81.1,
152.76,76.94,187.63,105.43,31.53,103.48,107.94,88.24,211.26,153.51,152.63,36.11,128.25,82.15,45.47,150.89,204.47,65.11,69.84,52.99,32.65,88.09,124.85,175.18,121.28,95.23,46.64,81.02,78.6,80.5,
