AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DD,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,TRV,UNH,UTX,V,VZ,WBA,WMT,XOM,
190.4,102.98,360.23,141.12,42.21,121.53,110.69,94.83,231.24,200.97,144.52,51.72,127.8,111.53,45.12,157.93,202.2,62.94,105.12,76.59,37.66,79.72,130,255.42,131.69,140.9,51.14,66.16,88.07,82.22,
191.88,100.17,355.33,139.42,42.4,121.67,112.13,94.19,229.63,202.63,149.24,51.98,125.94,109.89,45.11,157.41,201.6,62.51,104.4,76.95,37.36,78.73,125.18,252.93,130.36,140.13,50.75,64.93,87.72,82.01,
191.44,100.15,354.9,136.82,42.01,122.27,111.48,93.73,231.69,202.45,146.35,51.91,125.85,111.28,45.28,157.97,201.95,62.52,106.27,76.96,37.33,78.68,125.2,252.7,130.26,140.99,50.62,64.98,88.06,81.4,
191.44,101.22,353.27,136.28,42.06,121.33,111.09,93.56,233.76,202.23,145.7,52.31,126.63,113.35,44.95,158.75,198.84,62.69,107.97,76.59,37.21,78.51,124.24,252.74,129.37,140.03,50.75,65.34,87.63,81.4,
193,101.71,358.27,137.97,42.39,123.85,110.7,95.3,235.88,201.99,146.38,52.18,129.36,114.15,45.26,157.94,200.68,63.42,107.66,75.53,37.7,78.99,124.75,253.76,134.24,140.03,51.51,65.51,87.96,83.01,
194.82,102.63,355.92,140.48,43.16,124.9,111.18,96.17,236.69,201,146.62,52.43,128.62,115.18,46.09,158.89,204.38,64.49,110.83,77.16,37.99,79.47,126.28,254.86,134.75,142.64,50.91,66.7,87.9,83.59,
194.21,102.5,359.32,142.58,43.53,123.95,113.51,97.19,237.11,199.4,146.71,52.16,130.28,114.85,46.24,156.14,207.96,64.01,109.62,78.15,38.16,80.09,129.49,257,135.84,142.5,51.18,67.54,88.23,84.24,
190.98,103.85,360.65,142.56,42.57,125.97,112.62,97.37,237.64,197.14,145.15,47.68,131.55,116.03,46.21,157.48,207.42,63.49,107.68,76.89,38.41,80.58,130.73,255.95,134.53,140.71,52.01,68.64,88.13,81.92,
189.91,100.85,351.06,139.75,42.17,127.83,112.63,96.91,238.95,197.28,145.49,47.69,132.17,116.73,46.23,158.64,205.12,64.81,105.37,75.96,38.59,80.2,131.1,253.84,133.1,136.48,52.49,69.16,88.88,81.74,
190.29,99.52,356.3,143.8,42.29,126.27,113.56,97.93,237.43,197.52,144.93,48.1,132.52,114.95,46.63,157.54,212.32,65.87,106.08,76.91,39.93,80.88,130.14,253.22,135.74,136.74,51.64,67.62,89.23,81.51,
201.5,99.45,352.76,138.54,41.86,125.39,112.97,96.78,236.04,196.3,143.5,48.81,132.64,115.66,46.39,156.92,207.05,65.49,106.28,77.54,40.27,80.65,128.96,253.37,134.9,138.25,51.73,66.44,88.24,80.39,
207.39,99.73,349.73,138.01,42.53,123.76,112.75,94.62,233.99,195.66,142.96,49.48,131.25,116.15,46.18,155.41,205.53,65.22,107.57,78.65,39.65,82,128.33,256.08,134.12,138.92,51.98,66.98,88.76,79.91,
207.99,100.79,348.44,138.51,42.83,124.05,114.09,95.16,234.09,195.64,147.7,49.63,131.95,117.09,46.62,156.21,207.29,65.93,108.04,78.74,40.54,82.33,129.7,257.22,133.89,139.82,52.27,67.22,89.6,80.2,
209.07,100.92,346.57,139.48,43.3,124.3,115.94,96.5,235.93,195.69,146.03,49.3,132.02,117.12,46.65,156.72,206.7,66.22,108.13,79.51,41.04,82.52,130,256.76,133.94,139.71,52.48,67.42,89.67,80.18,
207.11,101.97,350.76,142.38,43.58,125.18,116.56,97.04,237.83,197.05,147.01,49.7,131.46,117.55,46.5,156.04,208.57,66.58,108.88,80.53,40.84,82.64,129.94,257.65,134.49,140.28,52.46,67.05,89.77,81.27,
207.25,102.78,347.78,139.71,43.84,123.88,113.98,96.35,236.37,198.02,146.89,49.96,131.17,117.79,46.15,158.92,207.14,66.69,109.49,80.5,41.41,82.35,129.21,258.81,134.71,140.68,52.7,66.49,90.05,80.73,
208.88,102.99,343.72,138.52,43.78,122.53,114.16,98.29,233.78,198.08,144.77,50.14,131.2,116.88,46.35,159.3,204.78,66,109.67,81.26,41,81.4,129.56,261.59,134.24,140.01,53.01,66.17,89.01,80.32,
207.53,101.58,339.41,135.92,43.78,123.34,112.68,96.47,229.61,196.3,144.48,48.85,130.75,115.73,46.08,158.68,201.96,66.07,109,80.73,40.93,81.43,128.87,260.36,133.1,139.73,52.47,66.49,90.18,79.42,
208.87,101.81,338.36,135.02,43.75,122.44,112.12,94.83,226.86,194.14,142.71,48.45,130.22,113.89,45.83,158.14,199.84,66.72,108.21,80.15,40.81,81.52,128.05,260.91,132.18,140.21,52.22,66.48,89.64,78.56,
209.75,102.18,339.14,134.92,44,122.58,112.75,96.21,229.56,193.1,143.36,48.12,129.5,114.65,45.89,160.6,200.52,66.46,109.56,80.14,40.71,81.31,127.54,263.48,132.42,140.76,52.87,68.66,90.85,78.31,
210.24,101.51,331.76,132.02,43.86,117.94,112.85,94.65,229.25,193.99,143.91,47.46,130.43,113.7,46.08,159.88,201.39,67.37,107.66,79.57,41.16,82.3,128.77,260.61,131.75,139.92,53.24,68.73,90.22,76.94,
213.32,102.65,345.98,136.26,45.16,117.66,112.48,95.53,233,195.39,145.34,47.17,132.48,114.77,46.22,161.73,203.15,68.85,107.64,80.05,41.42,83.69,130.34,263.1,133.31,140.65,54.27,69.62,98.64,78,
217.58,103.03,346.4,139.34,45.87,117.8,112.48,96.54,233.38,195.56,146.06,47.1,134.47,114.77,46.6,161.15,204.77,69.06,107.58,79.75,42.09,83.69,130.42,262.33,134.44,141.33,54.79,69.99,97.85,78.26,
215.46,103.83,350.74,138.67,46.22,117.75,111.99,97.52,235.78,197.93,146.51,46.5,136.88,114.62,46.73,161.68,204.6,70.17,106.87,82.18,42.33,83.64,131.42,262.4,135.14,140.94,54.65,69.99,96,78.81,
215.04,104.81,353.77,139.99,45.78,117.94,112.39,98.02,238.65,200.23,145.97,47.62,135.35,115.32,46.22,161.04,205.69,69.17,105.98,82.95,42.16,83.9,131.71,261.69,135.98,140.04,54.91,70.25,96.08,78.83,
215.05,105.83,350.03,139.63,45.99,118.92,111.94,97.92,239.34,198.97,145.24,47.05,134.61,114.97,45.93,160.55,204.26,69.04,107.06,82.64,42.07,83.39,129.41,260.74,133.24,141.14,54.14,69.64,95.67,79.96,
215.49,105.37,347.48,136.79,46.02,118.1,112,96.99,236.34,200.16,145.37,46.98,135.11,114.73,45.7,159.05,202.75,68.97,107.56,82.91,42.2,83.24,129.52,261.42,132.62,142.1,54.28,69.28,95.18,79.08,
216.16,105.76,349.38,138.21,46.32,119.01,111.93,98.56,235.11,201.3,146.04,47.66,135.95,114.68,45.63,159.38,205.29,69.04,108.4,82.45,42.4,83.36,130.51,264.28,133.36,144.2,54.78,69.21,94.95,79.62,
217.94,107.05,353.74,142.04,46.59,120.35,112.33,100.84,242.6,201.98,146.69,48.35,134.92,116.71,45.69,160.48,208.33,68.99,109.6,82.65,41.58,83.44,131.89,267.08,135.36,145.4,54.85,69.44,94.54,80.4,
219.7,107.28,351.21,142,46.95,119.86,112.58,100.74,242.37,201.97,146.59,48.57,134.32,116.14,45.37,161.64,209.43,68.63,110.26,82.58,41.5,83.48,132.28,268.51,134.5,145.2,54.65,69.28,96.07,80.28,
222.98,106.71,350.19,141.86,47.48,120.22,112.45,101.74,241.4,201.68,147.54,48.75,134.86,115.76,45.33,163.11,210.46,68.81,112.02,82.79,41.5,83.49,132.66,269,133.62,147.03,54.57,68.66,95.64,80.86,
225.03,106.23,346.9,139.06,47.15,119.81,111.92,99.97,239.4,199.26,145.93,48.24,134.95,115.19,44.95,162.8,210.22,68.54,111.95,81.4,41.5,83.41,131.65,268.39,132.59,146.74,54.75,67.8,96.1,80.51,
227.63,105.98,342.79,138.85,47.77,118.46,112.02,99.87,237.81,200.77,146.48,48.43,134.69,114.58,44.57,162.23,210.92,68.59,112.33,82.2,41.52,82.95,131.6,268.46,131.7,146.89,54.37,68.56,95.86,80.17,
